county,contest,record_type,cvr_number,imprinted_id,raw_vote,valid_interpretation
Larimer,City of Fort Collins Mayor,UPLOADED,26267,110-33-73,"""Adam Hirschhorn(1)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,26268,110-33-47,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,26269,110-33-74,"""Adam Hirschhorn(1)"",""Shirley Peel(7)""","""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,26271,110-33-100,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,26272,110-33-95,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,26273,110-33-98,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Jeffrey Shumway(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,26851,111-36-10,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Scotty V VanTatenhove(5)"",""Emily Francis(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,26852,111-36-2,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Jeffrey Shumway(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Adam Eggleston"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,27147,106-43-24,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,27148,106-43-71,"""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,27150,106-43-41,"""Josh Fudge(2)"",""Lance Smith(3)"",""Steve Yurash(3)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,27153,106-43-89,"""Emily Francis(1)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Emily Francis(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Shirley Peel"",""Scotty V VanTatenhove"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,27154,106-43-46,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Adam Eggleston"",""Tricia Canonico"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,27250,109-33-41,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Adam Eggleston"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,27251,109-33-1,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,27252,109-33-2,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Jeffrey Shumway"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,27647,110-35-32,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)""","""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,27648,110-35-38,"""Tricia Canonico(1)"",""Jeffrey Shumway(2)"",""Emily Francis(3)"",""Shirley Peel(4)"",""Adam Eggleston(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Jeffrey Shumway"",""Emily Francis"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,27649,110-35-27,"""Emily Francis(1)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,27650,110-35-10,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"",""Adam Eggleston"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,27651,110-35-12,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"",""Adam Eggleston"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,27653,110-35-23,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(4)"",""Tricia Canonico(5)"",""Emily Francis(5)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,27844,105-44-16,"""Adam Eggleston(1)"",""Tricia Canonico(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Adam Eggleston"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,27845,105-44-1,"""Emily Francis(1)"",""Emily Francis(2)"",""Emily Francis(3)"",""Emily Francis(4)"",""Scotty V VanTatenhove(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,27845,105-44-1,"""Susan Gutowsky(1)"",""Susan Gutowsky(2)"",""Susan Gutowsky(3)""","""Susan Gutowsky"""
Larimer,City of Fort Collins Mayor,UPLOADED,27846,105-44-23,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,27847,105-44-47,"""Adam Eggleston(1)"",""Adam Eggleston(2)""","""Adam Eggleston"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,27847,105-44-47,"""Chris Conway(1)"",""Chris Conway(2)"",""Chris Conway(3)""","""Chris Conway"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,27848,105-44-51,"""Daisy Montgomery(1)"",""Chris Conway(2)"",""Daisy Montgomery(3)""","""Daisy Montgomery"",""Chris Conway"""
Larimer,City of Fort Collins Mayor,UPLOADED,42952,109-54-44,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(7)""","""Jeffrey Shumway"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,27851,105-44-70,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Shirley Peel(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,27852,105-44-69,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Shirley Peel(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,27945,103-32-9,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,27947,103-32-54,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Adam Hirschhorn(4)"",""Scotty V VanTatenhove(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,27948,103-32-62,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Adam Hirschhorn(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Jeffrey Shumway"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,27950,103-32-51,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,27951,103-32-100,"""Emily Francis(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Emily Francis(4)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,27953,103-32-98,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Scotty V VanTatenhove(4)"",""Tricia Canonico(5)"",""Adam Eggleston(6)"",""Emily Francis(7)""","""Emily Francis"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,28043,104-33-57,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Tricia Canonico(3)"",""Emily Francis(4)"",""Scotty V VanTatenhove(5)"",""Emily Francis(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,28044,104-33-49,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Emily Francis(4)"",""Emily Francis(5)"",""Scotty V VanTatenhove(6)"",""Shirley Peel(7)""","""Shirley Peel"",""Adam Eggleston"",""Adam Hirschhorn"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,28046,104-33-1,"""Jeffrey Shumway(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Scotty V VanTatenhove(4)"",""Scotty V VanTatenhove(5)"",""Scotty V VanTatenhove(6)"",""Tricia Canonico(7)""","""Jeffrey Shumway"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,28047,104-33-63,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Emily Francis(3)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)""","""Tricia Canonico"",""Shirley Peel"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,28051,104-33-92,"""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,28051,104-33-92,"""Daisy Montgomery(1)"",""Chris Conway(3)"",""Susan Gutowsky(3)""","""Daisy Montgomery"""
Larimer,City of Fort Collins Mayor,UPLOADED,28147,111-38-99,"""Scotty V VanTatenhove(1)"",""Scotty V VanTatenhove(2)"",""Scotty V VanTatenhove(3)"",""Scotty V VanTatenhove(4)"",""Scotty V VanTatenhove(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,28148,111-38-100,"""Scotty V VanTatenhove(1)"",""Scotty V VanTatenhove(2)"",""Scotty V VanTatenhove(3)"",""Scotty V VanTatenhove(4)"",""Scotty V VanTatenhove(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,28149,111-38-27,"""Adam Hirschhorn(1)"",""Scotty V VanTatenhove(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)"",""Tricia Canonico(5)"",""Adam Eggleston(6)"",""Shirley Peel(7)""","""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Jeffrey Shumway"",""Adam Eggleston"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,31825,101-6-48,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Emily Francis(7)""","""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,31927,109-39-32,"""Tricia Canonico(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,31930,109-39-37,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Emily Francis(3)"",""Scotty V VanTatenhove(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Tricia Canonico(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,31932,109-39-41,"""Tricia Canonico(1)"",""Tricia Canonico(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)"",""Tricia Canonico(5)"",""Tricia Canonico(6)"",""Tricia Canonico(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,31933,109-39-81,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,31934,109-39-92,"""Adam Hirschhorn(1)"",""Scotty V VanTatenhove(2)"",""Emily Francis(3)"",""Shirley Peel(4)"",""Tricia Canonico(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Emily Francis"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,31935,109-39-56,"""Jeffrey Shumway(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Tricia Canonico(4)"",""Scotty V VanTatenhove(5)"",""Adam Eggleston(6)"",""Emily Francis(7)""","""Jeffrey Shumway"",""Adam Eggleston"",""Shirley Peel"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,31937,109-39-71,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Adam Hirschhorn(6)"",""Emily Francis(7)""","""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,32036,106-51-15,"""Tricia Canonico(1)"",""Emily Francis(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,32038,106-51-53,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,32038,106-51-53,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Mayor,UPLOADED,32133,105-51-79,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Emily Francis(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Tricia Canonico(7)""","""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,36339,109-45-66,"""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,32134,105-51-47,"""Jeffrey Shumway(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Adam Hirschhorn(4)"",""Tricia Canonico(5)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Jeffrey Shumway"",""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,32135,105-51-8,"""Adam Eggleston(1)"",""Adam Hirschhorn(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Tricia Canonico(7)""","""Adam Eggleston"",""Adam Hirschhorn"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,32136,105-51-64,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Scotty V VanTatenhove"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,32137,105-51-26,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Scotty V VanTatenhove(5)"",""Shirley Peel(6)"",""Emily Francis(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,32138,105-51-18,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Emily Francis(6)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,32244,110-40-43,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Shirley Peel(7)""","""Tricia Canonico"",""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,32247,110-40-6,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Emily Francis(7)""","""Shirley Peel"",""Adam Eggleston"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,32248,110-40-62,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,32249,110-40-51,"""Tricia Canonico(1)"",""Emily Francis(1)"",""Adam Eggleston(2)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,32250,110-40-11,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)"",""Jeffrey Shumway(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,32251,110-40-100,"""Jeffrey Shumway(1)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,32346,103-37-37,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Tricia Canonico(6)"",""Emily Francis(7)"",""Adam Hirschhorn(7)""","""Jeffrey Shumway"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,32347,103-37-100,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Emily Francis(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,32348,103-37-41,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,32350,103-37-89,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)""","""Tricia Canonico"",""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,32351,103-37-84,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,32441,104-39-4,"""Shirley Peel(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,32442,104-39-9,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,32443,104-39-66,"""Shirley Peel(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(2)"",""Tricia Canonico(3)"",""Emily Francis(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,32444,104-39-26,"""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,32447,104-39-90,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Emily Francis(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,32448,104-39-99,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,32449,104-39-25,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"",""Jeffrey Shumway"""
